271	MUSTANG	MUSTANG HS	351	223	28	28	10	40	0	22	174	177	0	35.3843	-97.7258
272	NAVAJO	NAVAJO HS	57	49	4	2	2	0	0	0	29	28	0	34.7406	-99.2298
273	NEW LIMA	NEW LIMA HS	17	10	2	5	0	0	0	0	4	13	0	35.1717	-96.5922
274	NEWCASTLE	NEWCASTLE HS	97	58	8	25	4	0	0	2	49	48	2	35.2482	-97.6013
275	NEWKIRK	NEWKIRK HS	0	0	0	0	0	0	0	0	0	0	0	36.8758	-97.0623
276	NINNEKAH	SENIOR HS	15	13	0	2	0	0	0	0	7	8	0	34.9481	-97.9221
277	NOBLE	NOBLE HS	80	61	4	13	0	2	0	0	45	35	0	35.1487	-97.3726
278	NORMAN	NORMAN HS	474	307	37	37	28	25	0	40	225	249	16	35.2192	-97.4564
279	NORMAN	NORMAN NORTH HS	849	562	82	43	25	49	0	88	402	447	34	35.2433	-97.4482
280	NOWATA	NOWATA HS	39	22	2	13	2	0	0	0	13	26	0	36.6976	-95.6459
281	OAKS-MISSION	OAKS-MISSION HS	15	2	0	13	0	0	0	0	10	5	0	36.1662	-94.8551
282	OILTON	OILTON HS	17	13	0	4	0	0	0	0	7	10	0	36.0824	-96.5797
283	OKARCHE	OKARCHE HS	15	13	2	0	0	0	0	0	5	10	0	35.7269	-97.9843
284	OKAY	OKAY HS	7	0	0	7	0	0	0	0	5	2	0	35.8658	-95.3063
285	OKEENE	OKEENE SR HS	13	7	4	0	0	2	0	0	9	4	2	36.1186	-98.3159
286	OKEMAH	OKEMAH HS	31	16	0	13	2	0	0	0	16	15	0	35.4272	-96.3029
287	OKLAHOMA CITY	CAPITOL HILL HS	152	19	106	7	16	4	0	0	76	76	25	35.4277	-97.5215
288	OKLAHOMA CITY	CLASSEN HS OF ADVANCED STUDIES	150	70	19	2	19	40	0	0	71	79	0	35.4882	-97.5328
289	OKLAHOMA CITY	DOUGLASS HS	39	0	2	4	31	0	0	2	21	18	0	35.4754	-97.4752
290	OKLAHOMA CITY	JOHN MARSHALL HS	44	4	4	0	34	2	0	0	21	23	4	35.5935	-97.5871
291	OKLAHOMA CITY	NORTHEAST HS	54	0	4	4	46	0	0	0	30	24	0	35.5016	-97.4931
292	OKLAHOMA CITY	NORTHWEST CLASSEN HS	109	22	43	4	19	19	0	2	58	51	7	35.4986	-97.5633
293	OKLAHOMA CITY	OKLAHOMA CENTENNIAL HS	19	0	2	4	13	0	0	0	7	12	2	35.5734	-97.4958
294	OKLAHOMA CITY	SOUTHEAST HS	93	19	52	2	16	4	0	0	46	47	2	35.4122	-97.5097
295	OKLAHOMA CITY	STAR SPENCER HS	41	4	4	2	31	0	0	0	23	18	0	35.5013	-97.3818
296	OKLAHOMA CITY	U. S. GRANT HS	92	7	67	4	10	2	0	2	42	50	10	35.4155	-97.5447
297	OKLAHOMA UNION	OKLAHOMA UNION HS	28	19	2	7	0	0	0	0	10	18	0	36.921	-95.6312
298	OKMULGEE	OKMULGEE HS	102	34	4	28	31	0	0	5	56	46	0	35.6263	-95.9759
299	OKTAHA	OKTAHA HS	19	7	0	10	2	0	0	0	12	7	0	35.5771	-95.4722
300	OLIVE	OLIVE HS	0	0	0	0	0	0	0	0	0	0	0	36.0278	-96.4806
301	OLUSTEE	OLUSTEE HS	0	0	0	0	0	0	0	0	0	0	0	34.5472	-99.4185
302	OOLOGAH-TALALA	OOLOGAH-TALALA HS	77	40	2	25	2	4	0	4	35	42	0	36.456	-95.7119
303	OWASSO	OWASSO HS	500	361	34	70	13	10	2	10	243	257	2	36.28	-95.8285
304	PADEN	PADEN HS	0	0	0	0	0	0	0	0	0	0	0	35.5035	-96.5702
305	PANAMA	PANAMA HS	0	0	0	0	0	0	0	0	0	0	0	35.1748	-94.67
306	PAOLI	PAOLI HS	0	0	0	0	0	0	0	0	0	0	0	34.8283	-97.262
307	PAULS VALLEY	PAULS VALLEY HS	28	19	2	7	0	0	0	0	7	21	0	34.7472	-97.2164
308	PAWHUSKA	PAWHUSKA HS	14	7	0	7	0	0	0	0	7	7	0	36.6744	-96.3304
309	PAWNEE	PAWNEE HS	51	34	0	13	4	0	0	0	33	18	0	36.3329	-96.8048
310	PERKINS-TRYON	PERKINS-TRYON HS	14	10	0	4	0	0	0	0	7	7	0	35.9855	-97.0697
311	PERRY	PERRY HS	36	28	4	4	0	0	0	0	21	15	0	36.2894	-97.2918
312	PIEDMONT	PIEDMONT HS	209	133	13	40	13	10	0	0	109	100	2	35.654	-97.7573
313	PIONEER-PLEASANT VALE	PIONEER-PLEASANT VALE HS	26	22	4	0	0	0	0	0	13	13	0	36.2752	-97.7836
314	PITTSBURG	PITTSBURG HS	0	0	0	0	0	0	0	0	0	0	0	34.7144	-95.8542
315	PLAINVIEW	PLAINVIEW HS	46	34	4	2	0	2	0	4	23	23	0	34.1593	-97.1763
316	POCOLA	POCOLA HS	0	0	0	0	0	0	0	0	0	0	0	35.2604	-94.4706
317	PONCA CITY	PONCA CITY HS	126	88	10	10	2	0	0	16	44	82	0	36.7153	-97.0771
318	POND CREEK-HUNTER	POND CREEK-HUNTER HS	12	10	0	2	0	0	0	0	8	4	0	36.6687	-97.797
319	PORTER CONSOLIDATED	PORTER CONSOLIDATED HS	15	7	0	4	0	0	0	4	9	6	0	35.8695	-95.5223
320	PORUM	PORUM HS	8	4	0	4	0	0	0	0	4	4	0	35.3613	-95.2684
321	POTEAU	POTEAU HS	83	49	4	19	2	2	0	7	46	37	0	35.0629	-94.6246
322	PRAGUE	PRAGUE HS	25	19	2	0	2	0	0	2	18	7	0	35.4877	-96.7008
323	PRESTON	PRESTON HS	14	4	2	4	0	0	0	4	6	8	0	35.7089	-95.9912
324	PRUE	PRUE HS	0	0	0	0	0	0	0	0	0	0	0	36.2536	-96.2668
325	PRYOR	PRYOR HS	74	34	2	34	0	2	0	2	36	38	2	36.2913	-95.3052
326	PURCELL	PURCELL HS	24	16	2	2	0	0	0	4	10	14	0	34.9893	-97.3672
327	PUTNAM CITY	PUTNAM CITY HS	188	79	28	4	40	22	2	13	87	101	2	35.5215	-97.6063
328	PUTNAM CITY	PUTNAM CITY NORTH HS	252	139	19	10	46	28	0	10	120	132	4	35.5892	-97.635
329	PUTNAM CITY	PUTNAM CITY WEST HS	204	79	55	4	46	7	0	13	96	108	2	35.4921	-97.6617
330	QUAPAW	QUAPAW HS	38	28	0	10	0	0	0	0	19	19	0	36.9584	-94.7907
331	QUINTON	QUINTON HS	20	13	0	7	0	0	0	0	7	13	0	35.1262	-95.3662
332	RATTAN	RATTAN HS	17	10	0	7	0	0	0	0	7	10	0	34.199	-95.4214
333	RED OAK	RED OAK HS	0	0	0	0	0	0	0	0	0	0	0	34.9551	-95.0794
334	REYDON	REYDON HS	2	2	0	0	0	0	0	0	0	2	0	35.6558	-99.9207
335	RINGLING	RINGLING HS	20	10	4	4	2	0	0	0	9	11	0	34.1857	-97.5941
336	RINGWOOD	RINGWOOD HS	13	13	0	0	0	0	0	0	5	8	0	36.3816	-98.2474
337	RIPLEY	RIPLEY HS	7	0	0	7	0	0	0	0	2	5	0	36.0145	-96.9025
338	ROCK CREEK	ROCK CREEK HS	18	5	4	7	2	0	0	0	6	12	0	34.0191	-96.1429
339	ROFF	ROFF HS	0	0	0	0	0	0	0	0	0	0	0	34.6282	-96.8403
340	ROLAND	ROLAND HS	21	5	0	4	2	0	0	10	7	14	0	35.4172	-94.5199
341	RUSH SPRINGS	RUSH SPRINGS HS	4	4	0	0	0	0	0	0	2	2	0	34.7833	-97.9615
342	RYAN	RYAN HS	14	10	4	0	0	0	0	0	7	7	0	34.025	-97.9506
343	SALINA	SALINA HS	21	7	2	10	0	0	0	2	10	11	0	36.3022	-95.1502
344	SALLISAW	SALLISAW HS	66	28	4	28	2	4	0	0	35	31	0	35.4509	-94.8197
345	SAND SPRINGS	CHARLES PAGE HS	234	163	2	49	16	2	2	0	121	113	4	36.1432	-96.103
346	SANTA FE SOUTH HS (CHARTER)	SANTA FE SOUTH HS	121	4	109	2	4	0	2	0	58	63	61	35.4264	-97.5056
347	SAPULPA	SAPULPA HS	150	106	0	31	7	2	0	4	79	71	2	35.9981	-96.0969
348	SASAKWA	SASAKWA HS	0	0	0	0	0	0	0	0	0	0	0	34.9503	-96.524
349	SAVANNA	SAVANNA HS	25	13	2	10	0	0	0	0	10	15	0	34.8472	-95.8375
350	SAYRE	SAYRE HS	25	19	4	0	0	2	0	0	9	16	0	35.3104	-99.6302
351	SCHULTER	SCHULTER HS	0	0	0	0	0	0	0	0	0	0	0	35.5141	-95.9593
352	SEILING	SEILING SR HS	29	25	2	2	0	0	0	0	14	15	0	36.1467	-98.9204
353	SEMINOLE	SEMINOLE HS	33	25	0	4	2	0	0	2	14	19	0	35.2288	-96.6788
354	SENTINEL	BLANCHE THOMAS HS	11	7	4	0	0	0	0	0	7	4	2	35.1558	-99.1702
355	SEQUOYAH	SEQUOYAH HS	47	25	2	10	0	0	0	10	24	23	0	36.3733	-95.5597
356	SHARON-MUTUAL	SHARON-MUTUAL HS	6	4	0	2	0	0	0	0	4	2	0	36.2296	-99.1726
357	SHATTUCK	SHATTUCK HS	9	7	2	0	0	0	0	0	2	7	0	36.2711	-99.8836
358	SHAWNEE	SHAWNEE HS	96	61	7	10	4	2	2	10	54	42	0	35.3414	-96.9378
359	SHIDLER	SHIDLER HS	0	0	0	0	0	0	0	0	0	0	0	36.7819	-96.6642
360	SILO	SILO HS	10	5	0	5	0	0	0	0	0	10	0	34.0384	-96.4765
361	SKIATOOK	SKIATOOK HS	126	91	2	31	2	0	0	0	60	66	0	36.3656	-96.0165
362	SMITHVILLE	SMITHVILLE HS	6	4	0	2	0	0	0	0	2	4	0	34.4705	-94.6448
363	SNYDER	SNYDER HS	6	4	0	0	2	0	0	0	2	4	0	34.657	-98.9511
364	SOPER	SOPER HS	17	5	2	10	0	0	0	0	4	13	0	34.0361	-95.699
365	SOUTH COFFEYVILLE	SOUTH COFFEYVILLE HS	11	7	0	4	0	0	0	0	7	4	0	36.9943	-95.6128
366	SPERRY	SPERRY HS	16	10	2	4	0	0	0	0	7	9	0	36.2975	-95.9966
367	SPIRO	SPIRO HS	35	16	4	4	7	4	0	0	16	19	0	35.2395	-94.6304
368	SPRINGER	SPRINGER HS	0	0	0	0	0	0	0	0	0	0	0	34.3124	-97.1421
369	STERLING	STERLING HS	13	11	0	0	0	0	0	2	0	13	0	34.7458	-98.1721
370	STIGLER	STIGLER HS	39	25	4	10	0	0	0	0	21	18	0	35.2587	-95.1275
371	STILLWATER	STILLWATER HS	161	121	10	4	7	7	2	10	78	83	4	36.1356	-97.0621
372	STILWELL	STILWELL HS	8	4	0	4	0	0	0	0	4	4	0	35.8103	-94.6469
373	STONEWALL	STONEWALL HS	9	7	0	2	0	0	0	0	4	5	0	34.6476	-96.5293
374	STRATFORD	STRATFORD HS	0	0	0	0	0	0	0	0	0	0	0	34.7988	-96.9595
375	STRINGTOWN	STRINGTOWN HS	12	5	0	7	0	0	0	0	7	5	0	34.4656	-96.0528
376	STROTHER	STROTHER HS	0	0	0	0	0	0	0	0	0	0	0	35.3634	-96.5858
377	STROUD	STROUD HS	31	25	0	2	0	2	0	2	13	18	0	35.754	-96.6546
378	STUART	STUART HS	11	7	0	4	0	0	0	0	4	7	0	34.8978	-96.1009
379	SULPHUR	SULPHUR HS	92	58	7	25	0	0	0	2	48	44	0	34.5081	-96.9781
380	SWEETWATER	SWEETWATER HS	7	7	0	0	0	0	0	0	2	5	0	35.4052	-99.9115
381	TAHLEQUAH	TAHLEQUAH HS	146	46	13	79	0	4	0	4	70	76	19	35.9199	-94.98
382	TALIHINA	TALIHINA HS	64	28	2	28	2	0	4	0	43	21	0	34.7558	-95.0431
383	TALOGA	TALOGA HS	0	0	0	0	0	0	0	0	0	0	0	36.0385	-98.9696
384	TECUMSEH	TECUMSEH HS	64	49	0	13	2	0	0	0	31	33	0	35.2662	-96.9466
385	TEXHOMA	TEXHOMA HS	9	7	2	0	0	0	0	0	4	5	0	36.5072	-101.7871
386	THACKERVILLE	THACKERVILLE HS	2	2	0	0	0	0	0	0	2	0	0	33.7961	-97.142
387	THOMAS-FAY-CUSTER UNIFIED DIST	THOMAS-FAY-CUSTER UNIFIED HS	13	7	2	4	0	0	0	0	4	9	0	35.7523	-98.7474
388	TIMBERLAKE	TIMBERLAKE HS	7	7	0	0	0	0	0	0	5	2	0	36.5488	-98.2703
389	TIPTON	TIPTON HS	13	7	4	2	0	0	0	0	7	6	0	34.4983	-99.1409
390	TISHOMINGO	TISHOMINGO HS	26	16	2	4	4	0	0	0	9	17	0	34.2296	-96.6615
391	TONKAWA	TONKAWA HS	25	19	0	4	2	0	0	0	15	10	0	36.6819	-97.3047
392	TULSA	BOOKER T. WASHINGTON HS	375	133	52	16	130	10	0	34	153	222	0	36.188	-95.9708
393	TULSA	CENTRAL HS	97	10	7	7	61	0	2	10	40	57	4	36.1629	-96.0264
394	TULSA	DANIEL WEBSTER HS	30	10	4	4	10	0	0	2	16	14	4	36.106	-96.015
395	TULSA	EAST CENTRAL HS	231	31	115	16	49	16	0	4	129	102	19	36.1461	-95.84
396	TULSA	MCLAIN HS FOR SCIENCE AND TECH	94	10	7	4	67	2	0	4	45	49	4	36.2252	-95.9742
397	TULSA	MEMORIAL HS	96	40	13	13	19	4	0	7	48	48	2	36.0788	-95.9146
398	TULSA	NATHAN HALE HS	77	22	22	7	19	0	0	7	49	28	10	36.1323	-95.897
399	TULSA	THOMAS EDISON PREPARATORY HS	192	109	19	22	28	4	0	10	105	87	0	36.1034	-95.9473
400	TULSA	TRAICE HS	0	0	0	0	0	0	0	0	0	0	0	36.2127	-95.95
401	TULSA	TULSA MET HS	0	0	0	0	0	0	0	0	0	0	0	36.1844	-95.9083
402	TULSA	WILL ROGERS COLLEGE HS	152	37	40	13	49	0	0	13	67	85	4	36.1535	-95.9332
403	TUPELO	TUPELO HS	17	7	0	8	0	0	0	2	4	13	0	34.6037	-96.4257
404	TURNER	TURNER HS	0	0	0	0	0	0	0	0	0	0	0	33.9395	-97.3197
405	TURPIN	TURPIN HS	4	2	2	0	0	0	0	0	0	4	0	36.865	-100.8818
406	TUSHKA	TUSHKA HS	40	22	2	16	0	0	0	0	19	21	0	34.3173	-96.1662
407	TUTTLE	TUTTLE HS	60	49	2	7	0	0	0	2	30	30	0	35.2849	-97.8111
408	TYRONE	TYRONE HS	0	0	0	0	0	0	0	0	0	0	0	36.9587	-101.0685
409	UNION	UNION HS	814	439	100	40	79	94	4	58	401	413	16	36.0666	-95.8707
410	UNION CITY	UNION CITY HS	4	4	0	0	0	0	0	0	2	2	0	35.3923	-97.9422
411	VALLIANT	VALLIANT HS	39	25	2	10	0	2	0	0	19	20	2	34.0049	-95.0864
412	VANOSS	VANOSS HS	11	7	2	2	0	0	0	0	4	7	0	34.7591	-96.8682
413	VARNUM	VARNUM HS	11	7	0	4	0	0	0	0	4	7	0	35.1769	-96.6879
414	VELMA-ALMA	VELMA-ALMA HS	26	22	0	0	0	0	0	4	19	7	0	34.4552	-97.6736
415	VERDEN	VERDEN HS	18	10	0	4	0	0	0	4	9	9	0	35.082	-98.0857
416	VERDIGRIS	VERDIGRIS HS	57	34	2	13	2	4	0	2	28	29	0	36.2248	-95.6891
417	VIAN	VIAN HS	60	22	0	31	7	0	0	0	27	33	0	35.4955	-94.9735
418	VICI	VICI HS	13	13	0	0	0	0	0	0	2	11	2	36.1469	-99.3017
419	VINITA	VINITA HS	31	13	4	10	2	2	0	0	14	17	0	36.6551	-95.1639
420	WALTERS	WALTERS HS	17	13	2	2	0	0	0	0	5	12	0	34.3546	-98.3087
421	WANETTE	WANETTE HS	0	0	0	0	0	0	0	0	0	0	0	34.9662	-97.0275
422	WAPANUCKA	WAPANUCKA HS	0	0	0	0	0	0	0	0	0	0	0	34.3706	-96.4238
423	WARNER	WARNER HS	14	4	0	10	0	0	0	0	4	10	0	35.5012	-95.3047
424	WASHINGTON	WASHINGTON HS	55	49	2	4	0	0	0	0	27	28	0	35.0531	-97.483
425	WATONGA	WATONGA HS	0	0	0	0	0	0	0	0	0	0	0	35.8568	-98.4105
426	WATTS	WATTS HS	20	2	4	7	0	0	0	7	6	14	2	36.1102	-94.5714
427	WAUKOMIS	WAUKOMIS HS	4	4	0	0	0	0	0	0	2	2	0	36.2753	-97.9009
428	WAURIKA	WAURIKA HS	0	0	0	0	0	0	0	0	0	0	0	34.1735	-97.9935
429	WAYNE	WAYNE HS	0	0	0	0	0	0	0	0	0	0	0	34.9171	-97.3187
430	WAYNOKA	WAYNOKA HS	0	0	0	0	0	0	0	0	0	0	0	36.5913	-98.8699
431	WEATHERFORD	WEATHERFORD HS	126	103	10	2	2	2	0	7	59	67	0	35.5413	-98.6928
432	WEBBERS FALLS	WEBBERS FALLS HS	4	2	0	2	0	0	0	0	2	2	0	35.5086	-95.13
433	WELCH	WELCH HS	17	10	0	7	0	0	0	0	7	10	0	36.8704	-95.0979
434	WELEETKA	WELEETKA HS	0	0	0	0	0	0	0	0	0	0	0	35.3391	-96.1348
435	WELLSTON	WELLSTON HS	0	0	0	0	0	0	0	0	0	0	0	35.6902	-97.0638
436	WESTERN HEIGHTS	WESTERN HEIGHTS HS	54	25	10	4	7	4	0	4	27	27	10	35.4218	-97.6597
437	WESTVILLE	WESTVILLE HS	18	4	0	10	0	2	0	2	8	10	0	35.989	-94.5729
438	WETUMKA	WETUMKA HS	0	0	0	0	0	0	0	0	0	0	0	35.2339	-96.2364
439	WEWOKA	WEWOKA HS	20	10	0	4	2	0	0	4	6	14	0	35.1475	-96.4965
440	WHITESBORO	WHITESBORO HS	0	0	0	0	0	0	0	0	0	0	0	34.6913	-94.8871
441	WILBURTON	WILBURTON HS	56	31	0	19	2	0	0	4	23	33	0	34.9257	-95.324
442	WILSON (RURAL)	WILSON HS	0	0	0	0	0	0	0	0	0	0	0	35.5084	-96.0358
443	WILSON	WILSON HS	12	4	2	4	0	0	0	2	6	6	0	34.1661	-97.4192
444	WISTER	WISTER HS	0	0	0	0	0	0	0	0	0	0	0	34.9696	-94.7241
445	WOODLAND	WOODLAND HS	15	4	0	7	4	0	0	0	6	9	0	36.5714	-96.7087
446	WOODWARD	WOODWARD HS	113	73	28	4	2	2	0	4	36	77	2	36.4209	-99.3944
447	WRIGHT CITY	WRIGHT CITY HS	6	4	0	2	0	0	0	0	2	4	0	34.065	-95.0048
448	WYANDOTTE	WYANDOTTE HS	24	10	2	10	0	2	0	0	8	16	0	36.7927	-94.7269
449	WYNNEWOOD	WYNNEWOOD HS	4	2	0	0	2	0	0	0	0	4	0	34.6441	-97.1626
450	WYNONA	WYNONA HS	0	0	0	0	0	0	0	0	0	0	0	36.5489	-96.3284
451	YALE	YALE HS	0	0	0	0	0	0	0	0	0	0	0	36.1166	-96.6958
452	YARBROUGH	YARBROUGH HS	6	2	4	0	0	0	0	0	2	4	0	36.593	-101.6393
453	YUKON	YUKON HS	276	205	22	10	10	22	0	7	120	156	4	35.5	-97.7585
